메뉴1,메뉴2,업소아이디,name,분류코드,category,업소 주소,업소 전화번호,region,latitude,longitude,tag,cluster,cluster2
생선구이: 7000원,된장찌개: 7000원,9248,행운식당,1,한식,서울특별시 강남구 선릉로 328 1층 8호,02-561-4260,강남구,37.49903314,127.0518992,"[[양이 많아요], [가성비가 좋아요], [매장이 청결해요], [혼밥하기 좋아요]]",10,1
청국장: 9000원,순두부찌개: 7000원,9600,행촌,1,한식,서울특별시  도봉구 우이천로 34길 10,02-902-5688,도봉구,37.64937403,127.0233203,"[[매장이 청결해요], [특별한 메뉴가 있어요], [친절해요], [재료가 신선해요]]",13,23
뼈해장국: 7000원,,9300,향기가득한 인생감자탕,1,한식,서울특별시 동작구 상도로 319,02-824-5780,동작구,37.49965566,126.9510769,"[[친절해요], [재료가 신선해요], [특별한 메뉴가 있어요], [양이 많아요]]",23,20
동태탕: 8000원,순두부: 7000원,8449,향나무집,1,한식,서울특별시 강남구 봉은사로 111길 7 지상1층,02-511-3061,강남구,37.51576074,127.0651908,"[[매장이 청결해요], [특별한 메뉴가 있어요], [가성비가 좋아요], [친절해요]]",15,3
짬뽕: 5000원,자장면: 3000원,9175,향원,2,중식,서울특별시 노원구 석계로 27,02-941-3344,노원구,37.61729474,127.0639139,"[[친절해요], [가성비가 좋아요], [양이 많아요], [재료가 신선해요]]",25,28
자장면: 2000원,탕수육(소): 6000원,9745,향원,2,중식,서울특별시  도봉구 덕릉로 59길 62,02-994-5350,도봉구,37.64168249,127.0365203,"[[친절해요], [가성비가 좋아요], [양이 많아요], [재료가 신선해요]]",13,23
반계탕: 9000원,비빔밥: 7000원,9756,향원,1,한식,서울특별시  강남구 역삼로 4길 16 성우스타우스 104호,,강남구,37.49240447,127.0320214,"[[친절해요], [가성비가 좋아요], [양이 많아요], [재료가 신선해요]]",10,1
칼국수: 2500원,비빔냉면 : 4000원,8988,허브족발,1,한식,서울특별시 성북구 오패산로 4길 41,02-912-7008,성북구,37.6042354,127.0401087,"[[혼밥하기 좋아요], [재료가 신선해요], [친절해요], [매장이 청결해요]]",12,7
돈까스: 8000원,치킨까스: 8000원,9861,허수아비,3,경양식/일식,서울특별시 관악구 호암로 26길 72,02-887-1187,관악구,37.47009045,126.9375748,"[[친절해요], [특별한 메뉴가 있어요], [양이 많아요], [재료가 신선해요]]",26,5
해물칼국수: 6000원,생고기찌개: 6500원,9305,현미식당,1,한식,서울특별시 구로구 구로중앙로 17,02-838-6088,구로구,37.49158686,126.8915466,"[[친절해요], [재료가 신선해요], [양이 많아요], [가성비가 좋아요]]",7,0
된장찌개: 7000원,바지락칼국수: 7000원,9851,현미식당,1,한식,서울특별시  구로구 구로중앙로 17,,구로구,37.49158686,126.8915466,"[[친절해요], [재료가 신선해요], [양이 많아요], [가성비가 좋아요]]",7,0
"돼지갈비(국,200g): 10000원","삼겹살(국,200g): 10000원",9012,형제갈비,1,한식,서울특별시 구로구 구로동로 18길 20-6,02-868-1354,구로구,37.48774843,126.8854723,"[[양이 많아요], [혼밥하기 좋아요], [가성비가 좋아요], [친절해요]]",7,0
레몬아이스티: 2000원,카페라떼: 2000원,10128,형제들이 파는과일 브룻츠,4,기타외식업,서울특별시 강남구 언주로114길 17 지상 2층 5호,,강남구,37.51024939,127.0390466,"[[재료가 신선해요], [양이 많아요], [친절해요], [가성비가 좋아요]]",2,18
갈비탕: 7000원,한우설렁탕: 7000원,9214,형제정육식당,1,한식,서울특별시 중구 다산로 40길 56,02-2235-9902,중구,37.56318646,127.0190758,"[[가성비가 좋아요], [고기 질이 좋아요], [친절해요], [양이 많아요]]",9,2
크리스피: 12000원,,9922,형제치킨,4,기타외식업,서울특별시  금천구 시흥대로 47길 28-9,02-895-9992,금천구,37.45034319,126.9002161,"[[특별한 메뉴가 있어요], [양이 많아요], [친절해요], [혼밥하기 좋아요]]",17,26
물냉면: 5500원,해장국: 4500원,9176,형제해장국,1,한식,"서울특별시 노원구 동일로 1106, 1층 일부",02-979-5309,노원구,37.62875418,127.0718062,"[[양이 많아요], [매장이 청결해요], [재료가 신선해요], [특별한 메뉴가 있어요]]",25,28
김치찌개: 5000원,된장찌개: 5000원,8174,호남식당,1,한식,서울특별시 송파구 거마로 22길 1,02-3402-0885,송파구,37.49932743,127.1476654,"[[특별한 메뉴가 있어요], [매장이 청결해요], [양이 많아요], [재료가 신선해요]]",21,14
설렁탕: 7000원,삼겹살: 10000원,10021,호남식당,1,한식,서울특별시  구로구 남부순환로 105라길 5,02-856-0823,구로구,37.48024966,126.8890183,"[[특별한 메뉴가 있어요], [혼밥하기 좋아요], [매장이 청결해요], [친절해요]]",7,0
순대국: 8000원,순두부찌개: 8000원,10038,호남식당,1,한식,서울특별시  구로구 디지털로 27길 116,,구로구,37.48487843,126.8879956,"[[매장이 청결해요], [특별한 메뉴가 있어요], [혼밥하기 좋아요], [가성비가 좋아요]]",7,0
삼겹살: 12000원,,9477,호돈구이,1,한식,서울특별시  도봉구 방학로 2길 32,,도봉구,37.66438973,127.0410509,"[[가성비가 좋아요], [재료가 신선해요], [친절해요], [양이 많아요]]",18,10
김치찌개: 7000원,,9549,호순네집,1,한식,"서울특별시 동작구 등용로 107, 1층",02-812-9185,동작구,37.51070654,126.931899,"[[특별한 메뉴가 있어요], [양이 많아요], [재료가 신선해요], [친절해요]]",19,4
오겹살(200g): 13000원,삼겹살(200g): 13000원,9907,호정식당,1,한식,서울특별시 용산구 보광로 17,02-794-3295,용산구,37.52601313,127.0009153,"[[재료가 신선해요], [혼밥하기 좋아요], [매장이 청결해요], [가성비가 좋아요]]",27,9
김치수육찜: 9000원,김치찌개: 8000원,9786,홍가네김치독,1,한식,서울특별시 강남구 도곡로 7길 7  B01층,02-565-9832,강남구,37.49118513,127.0345914,"[[친절해요], [매장이 청결해요], [가성비가 좋아요], [혼밥하기 좋아요]]",10,1
설렁탕: 12000원,삼계탕: 15000원,9712,홍가진국,1,한식,서울특별시  용산구 원효로 241-1,,용산구,37.53956045,126.9679002,"[[친절해요], [양이 많아요], [혼밥하기 좋아요], [재료가 신선해요]]",14,13
잔치국수: 3000원,칼국수: 5000원,8025,홍두깨손칼국수,1,한식,서울특별시 성북구 보문로 40길 5,02-953-5595,성북구,37.59173817,127.0138025,"[[혼밥하기 좋아요], [재료가 신선해요], [매장이 청결해요], [친절해요]]",3,29
칼국수: 5000원,수제비: 5000원,9089,홍두깨손칼국수,1,한식,서울특별시 금천구 독산로 39길 11,,금천구,37.45891661,126.9045948,"[[가성비가 좋아요], [매장이 청결해요], [특별한 메뉴가 있어요], [친절해요]]",17,26
소고기콩나물밥: 5500원,옛날손칼국수: 5000원,9194,홍두깨손칼국수,1,한식,서울특별시  도봉구 도당로 13가길 13,02-375-2727,도봉구,37.66587419,127.036073,"[[친절해요], [혼밥하기 좋아요], [특별한 메뉴가 있어요], [재료가 신선해요]]",13,23
손칼국수: 5000원,,9469,홍두깨손칼국수,1,한식,서울특별시  도봉구 도봉산4가길 14,02-3494-0282,도봉구,37.68821288,127.0413065,"[[매장이 청결해요], [친절해요], [혼밥하기 좋아요], [가성비가 좋아요]]",18,10
수제비: 6000원,비빔국수: 7000원,10064,홍두깨손칼국수,1,한식,"서울특별시 성북구 오패산로 3길 119, 1층",02-942-1235,성북구,37.60829449,127.0332858,"[[혼밥하기 좋아요], [양이 많아요], [가성비가 좋아요], [재료가 신선해요]]",3,29
손짜장면: 4500원,비빔: 4500원,10175,홍두깨손칼국수,1,한식,"서울특별시  동대문구 왕산로 185, 1층",02-957-7734,동대문구,37.58009633,127.0437952,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [양이 많아요]]",12,7
수제 칼국수: 6000원,잔치국수: 6000원,10382,홍두깨손칼국수,1,한식,서울특별시  양천구 중앙로 256,02-2655-1407,양천구,37.51932076,126.8536052,"[[매장이 청결해요], [가성비가 좋아요], [재료가 신선해요], [양이 많아요]]",8,16
탕수육: 14000원,짜장면: 4500원,9631,홍방원,2,중식,서울특별시  도봉구 도봉로 169나길 47,02-954-0719,도봉구,37.67753419,127.0438634,"[[가성비가 좋아요], [양이 많아요], [재료가 신선해요], [혼밥하기 좋아요]]",18,10
짬뽕: 8000원,자장면: 7000원,7847,홍보성,2,중식,서울특별시 송파구 문정로 4길 24-20,02-400-4532,송파구,37.48406532,127.1251547,"[[가성비가 좋아요], [재료가 신선해요], [양이 많아요], [친절해요]]",21,14
홍순두부: 5500원,순두부: 6000원,10048,홍순두부,1,한식,서울특별시  종로구 명륜길 50,,종로구,37.58929356,126.9946299,"[[가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요], [재료가 신선해요]]",3,29
비빔국수: 7000원,바지락칼국수: 9000원,10323,홍연국수,1,한식,"서울특별시 서대문구 홍연길 81, 1층",,서대문구,37.57674196,126.9310023,"[[가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요], [재료가 신선해요]]",11,8
된장찌개: 8000원,김치찌개: 8000원,9035,홍은나루터,1,한식,서울특별시 서대문구 연희로 261,02-395-3081,서대문구,37.58030695,126.9358433,"[[재료가 신선해요], [친절해요], [가성비가 좋아요], [양이 많아요]]",11,8
잔치국수: 4000원,비빔국수: 5000원,9144,홍제동잔치집,1,한식,서울특별시 서대문구 통일로 428-1,02-720-8833,서대문구,37.58763103,126.9458975,"[[가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요], [친절해요]]",4,17
된장찌개: 5000원,냉면: 7000원,8910,홍천화로숯불갈비,1,한식,서울특별시 광진구 천호대로 110길 27,02-454-9285,광진구,37.55596156,127.0797546,"[[혼밥하기 좋아요], [가성비가 좋아요], [특별한 메뉴가 있어요], [재료가 신선해요]]",20,6
우동: 4000원,짜장면: 3000원,8565,홍콩반점,2,중식,서울특별시 양천구 곰달래로 9-1,02-2605-1471,양천구,37.52989602,126.8337497,"[[재료가 신선해요], [친절해요], [특별한 메뉴가 있어요], [양이 많아요]]",22,25
김치찌개 (점심): 7000원,냉면(물): 8000원,9726,화담,1,한식,서울특별시  송파구 올림픽로 8길 12 1층,02-2202-8003,송파구,37.5105568,127.0800135,"[[재료가 신선해요], [가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요]]",15,3
생선구이 정식: 8000원,돌솥비빔밥: 9000원,7967,화로가,1,한식,서울특별시 용산구 한강대로 39길 5,02-798-8480,용산구,37.53053018,126.9685964,"[[가성비가 좋아요], [친절해요], [혼밥하기 좋아요], [양이 많아요]]",14,13
자장면: 4000원,짬뽕 : 5000원,8031,화성각,2,중식,서울특별시 중랑구 면목로 48길 37,02-432-8301,중랑구,37.58226838,127.0907205,"[[가성비가 좋아요], [친절해요], [양이 많아요], [재료가 신선해요]]",16,11
자장면: 3500원,짬뽕: 4000원,8283,화승원,2,중식,서울특별시 구로구 경인로 35길 40,02-2685-1397,구로구,37.49897375,126.8541896,"[[재료가 신선해요], [양이 많아요], [친절해요], [매장이 청결해요]]",8,16
짬뽕 : 5000원,자장면: 3500원,9468,화원,2,중식,서울특별시  도봉구 덕릉로 59길 93,02-998-8888,도봉구,37.6420937,127.0347313,"[[가성비가 좋아요], [양이 많아요], [친절해요], [재료가 신선해요]]",13,23
(점심)시래기밥상: 8000원,,9317,화풍정,1,한식,서울특별시 동작구 상도로 102,02-814-3392,동작구,37.4999427,126.9317763,"[[양이 많아요], [매장이 청결해요], [가성비가 좋아요], [재료가 신선해요]]",19,4
자반고등어구이: 10000원,제육볶음: 9000원,9184,황가솥뚜껑삼겹살,1,한식,서울특별시 강남구 논현로 30길 36 지하1층,02-578-9043,강남구,37.48444728,127.044596,"[[친절해요], [양이 많아요], [재료가 신선해요], [가성비가 좋아요]]",10,1
짜장면(홀기준): 3500원,짬뽕(홀기준): 4000원,7931,황궁,2,중식,서울특별시 구로구 경인로 47길 10,02-2681-4554,구로구,37.50016432,126.8671649,"[[특별한 메뉴가 있어요], [친절해요], [혼밥하기 좋아요], [양이 많아요]]",8,16
설렁탕: 6000원,불고기: 8000원,8799,황금돼지갈비,1,한식,서울특별시 중랑구 면목로 404,02-2207-3722,중랑구,37.5880114,127.0878576,"[[친절해요], [가성비가 좋아요], [특별한 메뉴가 있어요], [재료가 신선해요]]",16,11
자장면: 3500원,탕수육 소: 10000원,7623,황금성,2,중식,서울특별시 서대문구 홍연길 91,02-322-6005,서대문구,37.57696774,126.9314454,"[[친절해요], [가성비가 좋아요], [양이 많아요], [혼밥하기 좋아요]]",11,8
백반: 7000원,돈가스: 7000원,9787,황금식당,1,한식,서울특별시 강남구 강남대로 62길 26 B01층,02-556-7740,강남구,37.49063515,127.0336868,"[[친절해요], [매장이 청결해요], [특별한 메뉴가 있어요], [혼밥하기 좋아요]]",10,1
오리훈제: 50000원,,9558,황금오리,1,한식,서울특별시 동작구 신대방길 112-2,02-831-6787,동작구,37.49044248,126.9085665,"[[친절해요], [매장이 청결해요], [단체모임 하기 좋아요], [혼밥하기 좋아요]]",7,0
뚝배기불고기: 7000원,비빔밥: 6000원,8384,황소마을,1,한식,서울특별시 용산구 이태원로 26길 8,02-794-6373,용산구,37.53400336,126.9930088,"[[매장이 청결해요], [친절해요], [특별한 메뉴가 있어요], [혼밥하기 좋아요]]",27,9
갈비탕: 13000원,소고기국밥: 10000원,9521,황제소고기국밥,1,한식,"서울특별시  동작구 동작대로 29길 11, 1층",02-594-9200,동작구,37.48792554,126.9813231,"[[친절해요], [재료가 신선해요], [특별한 메뉴가 있어요], [양이 많아요]]",29,27
황태국: 7500원,황태들깨미역국: 8000원,9572,황태사랑,1,한식,서울특별시 강남구 테헤란로 322 지하2층,02-2183-1005,강남구,37.50323558,127.0465824,"[[재료가 신선해요], [가성비가 좋아요], [혼밥하기 좋아요], [친절해요]]",10,1
부대찌개: 7000원,돼지갈비(250g): 14000원,9547,황토정,1,한식,서울특별시 동작구 서달로 13길 5-23,02-814-4467,동작구,37.50770372,126.9618669,"[[친절해요], [양이 많아요], [혼밥하기 좋아요], [재료가 신선해요]]",23,20
삼겹살: 10000원,갈비탕(특): 8000원,8682,횡성한우목장,1,한식,서울특별시 용산구 효창원로 48길 6,02-716-8592,용산구,37.53757588,126.9609065,"[[재료가 신선해요], [친절해요], [양이 많아요], [단체모임 하기 좋아요]]",14,13
김치찌개백반정식: 8000원,청국장 : 6000원,8925,효성마루(효성식당),1,한식,서울특별시 마포구 마포대로 7길 15,02-716-3683,마포구,37.54693235,126.9519771,"[[특별한 메뉴가 있어요], [친절해요], [재료가 신선해요], [매장이 청결해요]]",14,13
물냉면: 6000원,우동: 6500원,9750,효우동,1,한식,서울특별시 은평구 은평로 202,02-353-1700,은평구,37.60109529,126.9301659,"[[가성비가 좋아요], [혼밥하기 좋아요], [친절해요], [양이 많아요]]",24,24
쟁반막국수: 9000원,보쌈정식(점심): 9000원,10244,효자왕족발,1,한식,서울특별시  종로구 자하문로 31-2,02-735-7601,종로구,37.57880398,126.9712766,"[[가성비가 좋아요], [양이 많아요], [고기 질이 좋아요], [친절해요]]",4,17
김치찌개: 6000원,조리라면: 2500원,7442,훼밀리김밥,1,한식,서울특별시 송파구 성내천로 21길 12,02-406-5415,송파구,37.50040946,127.1447433,"[[친절해요], [혼밥하기 좋아요], [가성비가 좋아요], [재료가 신선해요]]",21,14
